lon ; lat 
  nan; nan 
 -81.26244361; 37.21521546 
 -81.26210643; 37.21517411 
 -81.26215915; 37.21490961 
 -81.26249632; 37.21495096 
 -81.26244361; 37.21521546 
 nan; nan 
 -81.26244361; 37.21521546 
 -81.26278078; 37.21525681 
 -81.26272807; 37.21552132 
 -81.26306525; 37.21556267 
 -81.26301254; 37.21582717 
 -81.26334972; 37.21586852 
 -81.26329701; 37.21613302 
 -81.26363419; 37.21617437 
 -81.26358148; 37.21643887 
 -81.26391866; 37.21648022 
 -81.26386596; 37.21674472 
 -81.26420314; 37.21678607 
 -81.26415043; 37.21705057 
 -81.26448762; 37.21709192 
 -81.26482480; 37.21713326 
 -81.26516199; 37.21717461 
 -81.26510928; 37.21743911 
 -81.26544647; 37.21748045 
 -81.26578366; 37.21752180 
 -81.26573096; 37.21778630 
 -81.26606814; 37.21782764 
 -81.26640533; 37.21786898 
 -81.26674252; 37.21791032 
 -81.26707971; 37.21795166 
 -81.26741690; 37.21799300 
 -81.26775409; 37.21803433 
 -81.26780679; 37.21776983 
 -81.26814398; 37.21781116 
 -81.26848117; 37.21785250 
 -81.26881836; 37.21789383 
 -81.26915555; 37.21793516 
 -81.26949274; 37.21797649 
 -81.26982993; 37.21801782 
 -81.27016712; 37.21805915 
 -81.27021981; 37.21779465 
 -81.27055700; 37.21783598 
 -81.27089419; 37.21787730 
 -81.27123139; 37.21791863 
 -81.27128407; 37.21765412 
 -81.27162126; 37.21769545 
 -81.27195845; 37.21773677 
 -81.27201113; 37.21747227 
 -81.27234832; 37.21751359 
 -81.27240100; 37.21724908 
 -81.27273819; 37.21729040 
 -81.27307538; 37.21733173 
 -81.27341257; 37.21737305 
 -81.27374976; 37.21741437 
 -81.27408695; 37.21745568 
 -81.27442414; 37.21749700 
 -81.27476134; 37.21753832 
 -81.27481401; 37.21727381 
 -81.27515120; 37.21731513 
 -81.27520387; 37.21705062 
 -81.27554106; 37.21709193 
 -81.27559372; 37.21682742 
 -81.27593091; 37.21686874 
 -81.27598358; 37.21660423 
 -81.27632077; 37.21664554 
 -81.27665796; 37.21668685 
 -81.27671062; 37.21642234 
 -81.27704781; 37.21646365 
 -81.27738500; 37.21650496 
 -81.27772218; 37.21654627 
 -81.27777484; 37.21628176 
 -81.27811203; 37.21632307 
 -81.27844922; 37.21636438 
 -81.27878641; 37.21640568 
 -81.27912360; 37.21644699 
 -81.27946079; 37.21648829 
 -81.27979798; 37.21652959 
 -81.27985063; 37.21626508 
 -81.28018782; 37.21630638 
 -81.28052501; 37.21634768 
 -81.28086220; 37.21638898 
 -81.28119939; 37.21643028 
 -81.28125204; 37.21616577 
 -81.28158923; 37.21620707 
 -81.28192642; 37.21624837 
 -81.28197906; 37.21598385 
 -81.28231625; 37.21602515 
 -81.28265344; 37.21606645 
 -81.28299063; 37.21610774 
 -81.28304327; 37.21584323 
 -81.28338046; 37.21588452 
 -81.28371765; 37.21592581 
 -81.28405484; 37.21596710 
 -81.28439203; 37.21600839 
 -81.28472922; 37.21604968 
 -81.28478185; 37.21578517 
 -81.28511904; 37.21582646 
 -81.28545624; 37.21586774 
 -81.28579343; 37.21590903 
 -81.28584606; 37.21564452 
 -81.28618325; 37.21568580 
 -81.28623587; 37.21542129 
 -81.28657306; 37.21546257 
 -81.28691025; 37.21550386 
 -81.28696288; 37.21523934 
 -81.28730007; 37.21528062 
 -81.28763726; 37.21532190 
 -81.28797445; 37.21536318 
 -81.28831164; 37.21540446 
 -81.28864883; 37.21544574 
 -81.28870144; 37.21518123 
 -81.28903863; 37.21522250 
 -81.28937582; 37.21526378 
 -81.28971301; 37.21530506 
 -81.29005021; 37.21534633 
 -81.29010282; 37.21508181 
 -81.29044001; 37.21512309 
 -81.29077720; 37.21516436 
 -81.29111439; 37.21520563 
 -81.29145158; 37.21524690 
 -81.29178877; 37.21528817 
 -81.29212596; 37.21532944 
 -81.29246316; 37.21537071 
 -81.29251576; 37.21510619 
 -81.29285295; 37.21514746 
 -81.29319015; 37.21518872 
