lon ; lat 
  nan; nan 
 -77.98166732; 38.87055768 
 -77.98132455; 38.87050724 
 -77.98139033; 38.87024438 
 -77.98104756; 38.87019393 
 -77.98111334; 38.86993108 
 -77.98077058; 38.86988063 
 -77.98083636; 38.86961777 
 -77.98049360; 38.86956732 
 -77.98055938; 38.86930447 
 -77.98021662; 38.86925402 
 -77.98028240; 38.86899116 
 -77.98034819; 38.86872830 
 -77.98000543; 38.86867785 
 -77.97966267; 38.86862740 
 -77.97931992; 38.86857695 
 -77.97897716; 38.86852650 
 -77.97863440; 38.86847605 
 -77.97829165; 38.86842560 
 -77.97794889; 38.86837514 
 -77.97760614; 38.86832469 
 -77.97754035; 38.86858755 
 -77.97719759; 38.86853709 
 -77.97685484; 38.86848663 
 -77.97651209; 38.86843618 
 -77.97644629; 38.86869903 
 -77.97610354; 38.86864857 
 -77.97576078; 38.86859811 
 -77.97541803; 38.86854765 
 -77.97535223; 38.86881051 
 -77.97500947; 38.86876005 
 -77.97466672; 38.86870958 
 -77.97432397; 38.86865912 
 -77.97398121; 38.86860865 
 -77.97404702; 38.86834580 
 -77.97370427; 38.86829533 
 -77.97377007; 38.86803248 
 -77.97342732; 38.86798201 
 -77.97308457; 38.86793154 
 -77.97274183; 38.86788108 
 -77.97239908; 38.86783061 
 -77.97205633; 38.86778014 
 -77.97199052; 38.86804299 
 -77.97164777; 38.86799252 
 -77.97130502; 38.86794205 
 -77.97123921; 38.86820490 
 -77.97089646; 38.86815443 
 -77.97083064; 38.86841728 
 -77.97048789; 38.86836681 
 -77.97014515; 38.86831633 
 -77.97007933; 38.86857918 
 -77.96973658; 38.86852871 
 -77.96967076; 38.86879156 
 -77.96932801; 38.86874108 
 -77.96898526; 38.86869060 
 -77.96891943; 38.86895346 
 -77.96857668; 38.86890298 
 -77.96823393; 38.86885249 
 -77.96789118; 38.86880201 
 -77.96782536; 38.86906486 
 -77.96748261; 38.86901438 
 -77.96713986; 38.86896390 
 -77.96679711; 38.86891341 
 -77.96686294; 38.86865056 
 -77.96652019; 38.86860008 
 -77.96617744; 38.86854959 
 -77.96583470; 38.86849910 
 -77.96590053; 38.86823625 
 -77.96596636; 38.86797340 
 -77.96603220; 38.86771055 
 -77.96609803; 38.86744770 
 -77.96616386; 38.86718485 
 -77.96622969; 38.86692200 
 -77.96629552; 38.86665915 
 -77.96636135; 38.86639630 
 -77.96642719; 38.86613344 
 -77.96649301; 38.86587059 
 -77.96655884; 38.86560774 
 -77.96662467; 38.86534489 
 -77.96669050; 38.86508204 
 -77.96675633; 38.86481919 
 -77.96709906; 38.86486967 
 -77.96716488; 38.86460682 
 -77.96723071; 38.86434397 
 -77.96688798; 38.86429349 
 -77.96695381; 38.86403064 
 -77.96701963; 38.86376779 
 -77.96708546; 38.86350493 
 -77.96674274; 38.86345445 
 -77.96680856; 38.86319160 
 -77.96687439; 38.86292875 
 -77.96653167; 38.86287826 
 -77.96659749; 38.86261541 
 -77.96625477; 38.86256492 
 -77.96632060; 38.86230207 
 -77.96638643; 38.86203922 
 -77.96604371; 38.86198874 
 -77.96610954; 38.86172589 
 -77.96576682; 38.86167540 
 -77.96583265; 38.86141255 
 -77.96548994; 38.86136206 
 -77.96555577; 38.86109921 
 -77.96562160; 38.86083636 
 -77.96568742; 38.86057351 
 -77.96575325; 38.86031066 
 -77.96581908; 38.86004781 
 -77.96588490; 38.85978496 
 -77.96595073; 38.85952211 
 -77.96601656; 38.85925926 
 -77.96608238; 38.85899641 
 -77.96614821; 38.85873355 
 -77.96621403; 38.85847070 
 -77.96587133; 38.85842022 
 -77.96593715; 38.85815737 
 -77.96600298; 38.85789452 
 -77.96606880; 38.85763167 
 -77.96613463; 38.85736882 
 -77.96620045; 38.85710596 
 -77.96626627; 38.85684311 
 -77.96633209; 38.85658026 
 -77.96598940; 38.85652978 
 -77.96564671; 38.85647929 
 -77.96571254; 38.85621644 
 -77.96536985; 38.85616595 
 -77.96502716; 38.85611546 
 -77.96509298; 38.85585261 
 -77.96543567; 38.85590310 
