"wSTi_infiltration","area_km2","frac_p_as_snow","0.34817785180004224 - 0.0007698926352558659*x^2 - 0.9024231261895782*y + 0.0016747052046299632*x^2*y + 0.9322017377187153*y^2 - 0.37183346367401654*y^3",0.9377243291192197
"wSTi_quickflow","frac_p_as_snow","annual_sum_prec_mm","0.9078853106638282 - 3.529978510351694*x^2 + 3.084621050120692*x^3 - 0.00005313392387379413*y - 0.0010969762415391124*x*y + 0.0016346218419594474*x^2*y",0.9571282893170369
"wSTi_evaporation","lon","frac_p_as_snow","0.15452545800282677 + 0.00008757200571856556*x^2 + 6.404446213240715*^-7*x^3 + 0.019213134800842403*x*y + 0.00011520393727255684*x^2*y + 0.43456255235247493*y^2",0.9672629272899248
"wSTi_snowbalance","aridity","frac_p_as_snow","-0.001512713430893751 - 0.021353233337389133*x + 1.4388253255206456*x*y + 1.9578318990658257*y^2 - 2.6560073255832704*x*y^2 - 1.7072722859388634*y^3",0.9626273528006304
"wSTi_convolutionsrfc","annual_ave_temp_degC","annual_ndays_cold_1","0.06457826195280109 - 0.006184086247951881*x + 0.00015596831884370552*x^2 - 0.0008068543392910131*y + 0.00003987085900367269*x*y + 2.620716503615012*^-6*y^2",0.7299643537523721
"wSTi_potmelt","aridity","frac_p_as_snow","-0.012454101025769057 + 0.4121327762818192*y + 1.6230175935180442*x*y + 2.55758159085137*y^2 - 2.2854604868232906*x*y^2 - 2.5288013420426805*y^3",0.9737493568838966
"wSTi_percolation","area_km2","frac_p_as_snow","0.3261274186571638 - 0.0006778909181674129*x^2 - 0.8092411593809263*y + 0.0014920325892278966*x^2*y + 0.7357731442752018*y^2 - 0.23483683750565756*y^3",0.9364548780783031
"wSTi_rainsnowpartition","frac_p_as_snow","annual_ndays_cold_1","-0.0006669829614139236 + 4.078307601867925*x - 0.0023901190157114885*y - 0.04007620118278989*x*y + 0.000014842809624718575*y^2 + 0.000097551343896387*x*y^2",0.8317762286840946
"wSTi_precipcorrection","lon","frac_p_as_snow","-0.25717016224954187 - 0.01402345558562846*x - 0.00018252657954320297*x^2 - 7.69648113275894*^-7*x^3 - 0.000015074205192993717*x^2*y + 0.4476557358393412*y^2",0.8479592996976346
