lon ; lat 
  nan; nan 
 -82.35474799; 35.71962426 
 -82.35470012; 35.71988945 
 -82.35436900; 35.71985111 
 -82.35432112; 35.72011631 
 -82.35427325; 35.72038151 
 -82.35422537; 35.72064671 
 -82.35417750; 35.72091190 
 -82.35384637; 35.72087356 
 -82.35379850; 35.72113876 
 -82.35375062; 35.72140396 
 -82.35370274; 35.72166915 
 -82.35365486; 35.72193435 
 -82.35332374; 35.72189601 
 -82.35327586; 35.72216120 
 -82.35294473; 35.72212286 
 -82.35289685; 35.72238805 
 -82.35284897; 35.72265325 
 -82.35280108; 35.72291845 
 -82.35275320; 35.72318365 
 -82.35242207; 35.72314530 
 -82.35237419; 35.72341049 
 -82.35270532; 35.72344884 
 -82.35265744; 35.72371404 
 -82.35232630; 35.72367569 
 -82.35227842; 35.72394089 
 -82.35223053; 35.72420608 
 -82.35218265; 35.72447128 
 -82.35185151; 35.72443293 
 -82.35180363; 35.72469813 
 -82.35175574; 35.72496332 
 -82.35142460; 35.72492497 
 -82.35137671; 35.72519017 
 -82.35132882; 35.72545537 
 -82.35128093; 35.72572056 
 -82.35123305; 35.72598576 
 -82.35118516; 35.72625095 
 -82.35113727; 35.72651615 
 -82.35108938; 35.72678134 
 -82.35104149; 35.72704654 
 -82.35099360; 35.72731174 
 -82.35094571; 35.72757693 
 -82.35089781; 35.72784213 
 -82.35084992; 35.72810732 
 -82.35051877; 35.72806897 
 -82.35047088; 35.72833416 
 -82.35042298; 35.72859936 
 -82.35009183; 35.72856100 
 -82.35004393; 35.72882620 
 -82.34971278; 35.72878784 
 -82.34966488; 35.72905304 
 -82.34933372; 35.72901468 
 -82.34928583; 35.72927988 
 -82.34923793; 35.72954507 
 -82.34890677; 35.72950671 
 -82.34857561; 35.72946835 
 -82.34852771; 35.72973355 
 -82.34819655; 35.72969519 
 -82.34786539; 35.72965683 
 -82.34781749; 35.72992202 
 -82.34748633; 35.72988366 
 -82.34743842; 35.73014885 
 -82.34710726; 35.73011049 
 -82.34705936; 35.73037568 
 -82.34701145; 35.73064088 
 -82.34668029; 35.73060251 
 -82.34663238; 35.73086770 
 -82.34630122; 35.73082934 
 -82.34625331; 35.73109453 
