date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.00744, 0.05302, 0.12340, 0.11113, 0.00124, 0.00184, 0.08872, 0.02609, 0.08442, 0.42180, 0.08091
1991-01-02, 0.00836, 0.05706, 0.12960, 0.09968, 0.00126, 0.00223, 0.06911, 0.02757, 0.08816, 0.43267, 0.08432
1991-01-03, 0.00893, 0.06408, 0.13163, 0.09983, 0.00120, 0.00201, 0.06117, 0.02856, 0.08828, 0.43058, 0.08372
1991-01-04, 0.00871, 0.06868, 0.12622, 0.11404, 0.00098, 0.00196, 0.07138, 0.02693, 0.08532, 0.41442, 0.08138
1991-01-05, 0.00782, 0.06712, 0.12567, 0.11655, 0.00085, 0.00220, 0.07384, 0.02672, 0.08459, 0.41452, 0.08013
1991-01-06, 0.00677, 0.05310, 0.13072, 0.12151, 0.00079, 0.00217, 0.06524, 0.02820, 0.08723, 0.42163, 0.08265
1991-01-07, 0.00728, 0.05864, 0.13229, 0.11259, 0.00067, 0.00197, 0.07027, 0.02939, 0.08662, 0.41846, 0.08182
1991-01-08, 0.00947, 0.07501, 0.12397, 0.10156, 0.00070, 0.00156, 0.08800, 0.02732, 0.08357, 0.40942, 0.07942
1991-01-09, 0.00747, 0.07493, 0.12827, 0.10296, 0.00085, 0.00107, 0.06785, 0.02797, 0.08701, 0.41891, 0.08271
1991-01-10, 0.00886, 0.07353, 0.12389, 0.11690, 0.00094, 0.00084, 0.08175, 0.02736, 0.08216, 0.40616, 0.07761
1991-01-11, 0.01048, 0.08063, 0.11508, 0.14162, 0.00080, 0.00068, 0.10118, 0.02604, 0.07592, 0.37625, 0.07132
1991-01-12, 0.01020, 0.09459, 0.10080, 0.16361, 0.00079, 0.00075, 0.12131, 0.02104, 0.07100, 0.34862, 0.06728
1991-01-13, 0.00967, 0.09272, 0.09651, 0.17391, 0.00081, 0.00089, 0.13239, 0.01962, 0.06818, 0.34120, 0.06410
