date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.01033, 0.01741, 0.16180, 0.08502, 0.00048, 0.00068, 0.02164, 0.03711, 0.11451, 0.46357, 0.08744
1991-01-02, 0.01375, 0.02736, 0.15575, 0.09021, 0.00049, 0.00089, 0.03308, 0.03572, 0.10891, 0.45062, 0.08321
1991-01-03, 0.01349, 0.04409, 0.15067, 0.07613, 0.00058, 0.00105, 0.05012, 0.03438, 0.10477, 0.44500, 0.07971
1991-01-04, 0.00914, 0.03886, 0.15343, 0.08127, 0.00068, 0.00096, 0.04103, 0.03444, 0.10574, 0.45353, 0.08093
1991-01-05, 0.00804, 0.02391, 0.15832, 0.09087, 0.00075, 0.00076, 0.03070, 0.03534, 0.10867, 0.45928, 0.08336
1991-01-06, 0.00613, 0.01667, 0.16225, 0.08728, 0.00081, 0.00063, 0.02654, 0.03645, 0.10961, 0.46995, 0.08368
1991-01-07, 0.00671, 0.01069, 0.16992, 0.07957, 0.00088, 0.00058, 0.01808, 0.03821, 0.11326, 0.47592, 0.08617
1991-01-08, 0.00973, 0.01653, 0.16524, 0.09168, 0.00094, 0.00068, 0.03089, 0.03781, 0.10799, 0.45701, 0.08151
1991-01-09, 0.01051, 0.01883, 0.16413, 0.09118, 0.00090, 0.00088, 0.03599, 0.03651, 0.10826, 0.44992, 0.08290
1991-01-10, 0.01138, 0.01248, 0.17392, 0.08258, 0.00082, 0.00072, 0.02273, 0.03933, 0.11312, 0.45713, 0.08579
1991-01-11, 0.01240, 0.02351, 0.16693, 0.09067, 0.00072, 0.00058, 0.03363, 0.03876, 0.10641, 0.44602, 0.08037
1991-01-12, 0.00999, 0.01543, 0.15881, 0.08883, 0.00071, 0.00057, 0.05575, 0.03602, 0.10318, 0.45066, 0.08006
1991-01-13, 0.00736, 0.00829, 0.16188, 0.10007, 0.00072, 0.00052, 0.04216, 0.03615, 0.10553, 0.45453, 0.08279
1991-01-14, 0.00702, 0.01344, 0.16094, 0.10327, 0.00073, 0.00051, 0.04794, 0.03643, 0.10320, 0.44607, 0.08046
1991-01-15, 0.00766, 0.03493, 0.15045, 0.10300, 0.00074, 0.00048, 0.06634, 0.03394, 0.09612, 0.43078, 0.07557
1991-01-16, 0.00707, 0.03433, 0.15575, 0.09106, 0.00073, 0.00051, 0.06464, 0.03544, 0.09848, 0.43458, 0.07740
1991-01-17, 0.00707, 0.02381, 0.15851, 0.11454, 0.00070, 0.00047, 0.06077, 0.03593, 0.09983, 0.42072, 0.07766
1991-01-18, 0.00772, 0.03025, 0.15128, 0.10840, 0.00066, 0.00039, 0.07067, 0.03310, 0.09698, 0.42448, 0.07606
1991-01-19, 0.00735, 0.03246, 0.15205, 0.10068, 0.00063, 0.00037, 0.07819, 0.03312, 0.09673, 0.42286, 0.07557
1991-01-20, 0.00526, 0.01851, 0.16048, 0.10606, 0.00056, 0.00036, 0.05662, 0.03463, 0.10191, 0.43623, 0.07937
1991-01-21, 0.00576, 0.01503, 0.15515, 0.13380, 0.00049, 0.00031, 0.05921, 0.03346, 0.09774, 0.42330, 0.07576
1991-01-22, 0.00544, 0.01252, 0.16109, 0.13436, 0.00044, 0.00037, 0.05279, 0.03503, 0.10043, 0.42010, 0.07742
1991-01-23, 0.00570, 0.01412, 0.16830, 0.12085, 0.00040, 0.00057, 0.05124, 0.03700, 0.10346, 0.41891, 0.07942
1991-01-24, 0.00647, 0.01744, 0.15909, 0.12724, 0.00039, 0.00062, 0.07179, 0.03456, 0.09834, 0.40823, 0.07584
1991-01-25, 0.00518, 0.00915, 0.16043, 0.13770, 0.00043, 0.00057, 0.06317, 0.03369, 0.09925, 0.41361, 0.07681
