date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.01465, 0.14642, 0.10161, 0.07384, 0.00114, 0.00464, 0.06963, 0.01043, 0.09190, 0.38984, 0.09589
1991-01-02, 0.01294, 0.13238, 0.10364, 0.07703, 0.00147, 0.00419, 0.06601, 0.01185, 0.09299, 0.40111, 0.09640
1991-01-03, 0.01289, 0.11652, 0.10681, 0.07129, 0.00173, 0.00465, 0.06225, 0.01295, 0.09499, 0.41779, 0.09814
1991-01-04, 0.01188, 0.10010, 0.11431, 0.05561, 0.00183, 0.00513, 0.05349, 0.01378, 0.10158, 0.43712, 0.10516
1991-01-05, 0.01022, 0.07249, 0.12025, 0.04454, 0.00185, 0.00534, 0.04192, 0.01543, 0.10601, 0.47173, 0.11022
1991-01-06, 0.01171, 0.08619, 0.11187, 0.04096, 0.00163, 0.00485, 0.07412, 0.01437, 0.09886, 0.45220, 0.10324
1991-01-07, 0.01618, 0.11145, 0.10451, 0.04769, 0.00133, 0.00412, 0.09319, 0.01323, 0.09246, 0.41957, 0.09625
1991-01-08, 0.01513, 0.12345, 0.10160, 0.05427, 0.00122, 0.00428, 0.09356, 0.01167, 0.09078, 0.40830, 0.09573
1991-01-09, 0.01580, 0.10611, 0.10593, 0.06082, 0.00116, 0.00400, 0.08251, 0.01290, 0.09419, 0.41712, 0.09946
1991-01-10, 0.01917, 0.13616, 0.09513, 0.07456, 0.00107, 0.00326, 0.11121, 0.01066, 0.08524, 0.37379, 0.08975
1991-01-11, 0.01750, 0.12300, 0.09644, 0.08705, 0.00113, 0.00339, 0.10864, 0.01153, 0.08629, 0.37439, 0.09065
1991-01-12, 0.01523, 0.10801, 0.10192, 0.07740, 0.00127, 0.00341, 0.10258, 0.01238, 0.09091, 0.39151, 0.09538
1991-01-13, 0.01319, 0.09789, 0.10452, 0.06744, 0.00144, 0.00350, 0.09750, 0.01343, 0.09230, 0.41198, 0.09681
1991-01-14, 0.01136, 0.08415, 0.10925, 0.06445, 0.00156, 0.00334, 0.08628, 0.01502, 0.09565, 0.42853, 0.10040
1991-01-15, 0.00995, 0.07688, 0.11194, 0.06464, 0.00165, 0.00370, 0.07537, 0.01670, 0.09673, 0.44098, 0.10146
1991-01-16, 0.01045, 0.07713, 0.11189, 0.06686, 0.00159, 0.00383, 0.08409, 0.01815, 0.09534, 0.43111, 0.09955
1991-01-17, 0.00956, 0.07229, 0.11752, 0.04904, 0.00153, 0.00349, 0.07264, 0.01947, 0.09973, 0.45066, 0.10407
1991-01-18, 0.01075, 0.08615, 0.11575, 0.04881, 0.00153, 0.00317, 0.07111, 0.02023, 0.09720, 0.44470, 0.10060
1991-01-19, 0.01144, 0.08382, 0.11594, 0.04870, 0.00157, 0.00310, 0.06421, 0.02220, 0.09561, 0.45487, 0.09855
1991-01-20, 0.01008, 0.07359, 0.12217, 0.04276, 0.00167, 0.00338, 0.05594, 0.02371, 0.10044, 0.46321, 0.10305
1991-01-21, 0.01040, 0.06981, 0.12073, 0.04926, 0.00150, 0.00359, 0.07102, 0.02389, 0.09850, 0.45063, 0.10066
1991-01-22, 0.00984, 0.09812, 0.11549, 0.05873, 0.00112, 0.00273, 0.08168, 0.02237, 0.09420, 0.41928, 0.09643
1991-01-23, 0.00930, 0.09896, 0.11287, 0.06509, 0.00104, 0.00267, 0.08140, 0.02366, 0.09039, 0.42198, 0.09264
1991-01-24, 0.00809, 0.07828, 0.12174, 0.04854, 0.00120, 0.00310, 0.07006, 0.02632, 0.09699, 0.44633, 0.09935
1991-01-25, 0.00799, 0.09311, 0.11740, 0.03901, 0.00124, 0.00337, 0.08968, 0.02458, 0.09437, 0.43163, 0.09763
1991-01-26, 0.00944, 0.10475, 0.11178, 0.04447, 0.00123, 0.00332, 0.10361, 0.02404, 0.08908, 0.41589, 0.09239
1991-01-27, 0.01038, 0.09625, 0.10815, 0.06462, 0.00122, 0.00263, 0.12129, 0.02215, 0.08712, 0.39603, 0.09016
1991-01-28, 0.01003, 0.08593, 0.10898, 0.08111, 0.00124, 0.00265, 0.11615, 0.02289, 0.08766, 0.39317, 0.09019
1991-01-29, 0.01068, 0.08681, 0.11158, 0.07093, 0.00126, 0.00291, 0.12357, 0.02309, 0.09001, 0.38698, 0.09218
1991-01-30, 0.00960, 0.09705, 0.11207, 0.06502, 0.00121, 0.00296, 0.10962, 0.02335, 0.08974, 0.39781, 0.09157
1991-01-31, 0.00949, 0.10339, 0.10901, 0.06429, 0.00122, 0.00333, 0.11426, 0.02447, 0.08532, 0.39821, 0.08701
1991-02-01, 0.00846, 0.07927, 0.11722, 0.06847, 0.00126, 0.00378, 0.09857, 0.02563, 0.09245, 0.40994, 0.09494
1991-02-02, 0.00773, 0.05584, 0.12175, 0.07137, 0.00127, 0.00421, 0.08587, 0.02655, 0.09580, 0.43102, 0.09859
1991-02-03, 0.00853, 0.04762, 0.12427, 0.06384, 0.00130, 0.00377, 0.08588, 0.02837, 0.09635, 0.44115, 0.09893
1991-02-04, 0.00849, 0.06903, 0.11903, 0.06062, 0.00141, 0.00336, 0.10004, 0.02643, 0.09268, 0.42393, 0.09497
1991-02-05, 0.00740, 0.06519, 0.12035, 0.06392, 0.00154, 0.00367, 0.09303, 0.02747, 0.09277, 0.42958, 0.09509
1991-02-06, 0.00829, 0.05695, 0.12059, 0.06665, 0.00147, 0.00401, 0.10461, 0.02887, 0.09167, 0.42347, 0.09341
1991-02-07, 0.00730, 0.05285, 0.12457, 0.06939, 0.00135, 0.00435, 0.09643, 0.02938, 0.09490, 0.42327, 0.09621
1991-02-08, 0.00672, 0.04639, 0.12981, 0.07201, 0.00117, 0.00498, 0.07810, 0.03073, 0.09830, 0.43218, 0.09961
1991-02-09, 0.00733, 0.05176, 0.12749, 0.07806, 0.00108, 0.00511, 0.08303, 0.03065, 0.09563, 0.42367, 0.09618
1991-02-10, 0.00904, 0.05743, 0.12431, 0.08983, 0.00107, 0.00471, 0.08839, 0.03150, 0.09150, 0.41172, 0.09050
1991-02-11, 0.00793, 0.04369, 0.13206, 0.08842, 0.00122, 0.00480, 0.07477, 0.03371, 0.09670, 0.42157, 0.09512
1991-02-12, 0.00775, 0.03632, 0.13246, 0.08018, 0.00135, 0.00420, 0.08661, 0.03268, 0.09701, 0.42654, 0.09490
1991-02-13, 0.00780, 0.04625, 0.13624, 0.06543, 0.00146, 0.00377, 0.06945, 0.03404, 0.09887, 0.44035, 0.09634
1991-02-14, 0.00806, 0.05601, 0.13643, 0.05730, 0.00160, 0.00360, 0.07263, 0.03572, 0.09700, 0.43790, 0.09376
1991-02-15, 0.01051, 0.06861, 0.12241, 0.07527, 0.00147, 0.00312, 0.11564, 0.03269, 0.08734, 0.39839, 0.08455
1991-02-16, 0.00972, 0.07475, 0.11588, 0.09361, 0.00112, 0.00225, 0.12495, 0.03005, 0.08402, 0.38293, 0.08072
1991-02-17, 0.01140, 0.07576, 0.10914, 0.10954, 0.00086, 0.00215, 0.14438, 0.02806, 0.07903, 0.36427, 0.07542
1991-02-18, 0.01311, 0.06659, 0.11261, 0.11764, 0.00078, 0.00179, 0.13428, 0.02843, 0.08194, 0.36483, 0.07799
1991-02-19, 0.01277, 0.06501, 0.11604, 0.11165, 0.00082, 0.00132, 0.12639, 0.02982, 0.08364, 0.37322, 0.07933
1991-02-20, 0.01117, 0.06833, 0.12251, 0.08785, 0.00090, 0.00132, 0.11508, 0.03026, 0.08931, 0.38748, 0.08577
1991-02-21, 0.01203, 0.08768, 0.11594, 0.09170, 0.00096, 0.00129, 0.12851, 0.02889, 0.08352, 0.36965, 0.07982
1991-02-22, 0.01098, 0.10280, 0.11313, 0.08464, 0.00102, 0.00148, 0.14298, 0.02743, 0.08259, 0.35353, 0.07943
1991-02-23, 0.00970, 0.08657, 0.11161, 0.11367, 0.00103, 0.00201, 0.12956, 0.02555, 0.08351, 0.35599, 0.08080
1991-02-24, 0.01026, 0.06842, 0.11517, 0.11946, 0.00106, 0.00205, 0.12483, 0.02778, 0.08446, 0.36498, 0.08154
1991-02-25, 0.01104, 0.05976, 0.12068, 0.11950, 0.00110, 0.00189, 0.12014, 0.03110, 0.08632, 0.36586, 0.08259
1991-02-26, 0.00948, 0.06266, 0.12310, 0.11498, 0.00114, 0.00209, 0.11593, 0.03172, 0.08763, 0.36776, 0.08352
1991-02-27, 0.01057, 0.07060, 0.11791, 0.10398, 0.00118, 0.00206, 0.12979, 0.02957, 0.08544, 0.36723, 0.08168
1991-02-28, 0.01344, 0.08672, 0.10900, 0.09571, 0.00116, 0.00160, 0.15213, 0.02625, 0.08065, 0.35590, 0.07744
1991-03-01, 0.01455, 0.08701, 0.10426, 0.12100, 0.00070, 0.00161, 0.17649, 0.02400, 0.07734, 0.31967, 0.07336
1991-03-02, 0.01323, 0.08288, 0.11347, 0.11648, 0.00073, 0.00182, 0.14246, 0.02663, 0.08349, 0.33967, 0.07913
1991-03-03, 0.01350, 0.09007, 0.11313, 0.11287, 0.00087, 0.00164, 0.14587, 0.02845, 0.08036, 0.33708, 0.07614
1991-03-04, 0.01345, 0.09462, 0.10944, 0.11986, 0.00109, 0.00180, 0.15840, 0.02799, 0.07647, 0.32411, 0.07275
1991-03-05, 0.01089, 0.08378, 0.11068, 0.15083, 0.00126, 0.00253, 0.13715, 0.02659, 0.07935, 0.32148, 0.07547
1991-03-06, 0.01124, 0.09540, 0.10566, 0.16053, 0.00149, 0.00308, 0.14454, 0.02591, 0.07545, 0.30618, 0.07052
1991-03-07, 0.01193, 0.10076, 0.11124, 0.13067, 0.00189, 0.00340, 0.14516, 0.02859, 0.07858, 0.31565, 0.07213
1991-03-08, 0.01064, 0.07810, 0.12097, 0.12660, 0.00226, 0.00347, 0.13037, 0.03108, 0.08572, 0.33204, 0.07874
1991-03-09, 0.00934, 0.07979, 0.12356, 0.09944, 0.00246, 0.00388, 0.13076, 0.03021, 0.08952, 0.34761, 0.08342
1991-03-10, 0.01013, 0.08545, 0.11390, 0.08487, 0.00263, 0.00389, 0.14862, 0.02641, 0.08586, 0.35720, 0.08105
1991-03-11, 0.01360, 0.09575, 0.10308, 0.10409, 0.00255, 0.00339, 0.16800, 0.02236, 0.07914, 0.33405, 0.07398
1991-03-12, 0.01503, 0.09829, 0.09285, 0.11725, 0.00221, 0.00300, 0.19036, 0.01832, 0.07525, 0.31688, 0.07057
1991-03-13, 0.01455, 0.09283, 0.08978, 0.12929, 0.00205, 0.00276, 0.18959, 0.01649, 0.07407, 0.31858, 0.07002
1991-03-14, 0.01538, 0.10201, 0.08010, 0.16035, 0.00195, 0.00261, 0.19381, 0.01247, 0.06784, 0.29963, 0.06386
