date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.00611, 0.00222, 0.22156, 0.03075, 0.00031, 0.00036, 0.01197, 0.07062, 0.12218, 0.44752, 0.08640
1991-01-02, 0.00518, 0.00199, 0.22410, 0.02595, 0.00041, 0.00047, 0.01027, 0.07133, 0.12238, 0.45168, 0.08624
1991-01-03, 0.00451, 0.00187, 0.21834, 0.03847, 0.00046, 0.00059, 0.01834, 0.06842, 0.11910, 0.44525, 0.08466
1991-01-04, 0.00413, 0.00174, 0.21996, 0.03766, 0.00047, 0.00070, 0.01841, 0.06899, 0.11857, 0.44548, 0.08391
1991-01-05, 0.00388, 0.00160, 0.22525, 0.03228, 0.00046, 0.00067, 0.01568, 0.07089, 0.11981, 0.44538, 0.08410
1991-01-06, 0.00404, 0.01357, 0.22194, 0.02460, 0.00046, 0.00058, 0.02499, 0.06956, 0.11724, 0.44080, 0.08222
1991-01-07, 0.00421, 0.01465, 0.22373, 0.02116, 0.00048, 0.00054, 0.02642, 0.07003, 0.11688, 0.44030, 0.08159
1991-01-08, 0.00417, 0.00853, 0.22513, 0.02617, 0.00051, 0.00056, 0.02266, 0.06848, 0.11846, 0.44134, 0.08399
1991-01-09, 0.00361, 0.00479, 0.23021, 0.02552, 0.00055, 0.00061, 0.01494, 0.07022, 0.11947, 0.44607, 0.08401
1991-01-10, 0.00348, 0.00910, 0.23000, 0.02707, 0.00060, 0.00052, 0.01656, 0.07023, 0.11776, 0.44255, 0.08214
1991-01-11, 0.00343, 0.01041, 0.23169, 0.02566, 0.00064, 0.00047, 0.01616, 0.07018, 0.11812, 0.44068, 0.08256
1991-01-12, 0.00321, 0.00331, 0.23826, 0.02372, 0.00066, 0.00055, 0.01051, 0.07208, 0.12038, 0.44292, 0.08439
1991-01-13, 0.00308, 0.00222, 0.24087, 0.02191, 0.00065, 0.00055, 0.00917, 0.07262, 0.12069, 0.44375, 0.08451
1991-01-14, 0.00296, 0.00187, 0.24295, 0.02043, 0.00064, 0.00037, 0.00836, 0.07308, 0.12062, 0.44448, 0.08424
1991-01-15, 0.00288, 0.00167, 0.24494, 0.01907, 0.00069, 0.00035, 0.00766, 0.07352, 0.12048, 0.44490, 0.08386
1991-01-16, 0.00281, 0.00152, 0.24694, 0.01790, 0.00077, 0.00036, 0.00704, 0.07393, 0.12035, 0.44489, 0.08349
1991-01-17, 0.00274, 0.00155, 0.24884, 0.01687, 0.00080, 0.00031, 0.00665, 0.07432, 0.12018, 0.44461, 0.08313
1991-01-18, 0.00316, 0.00156, 0.24144, 0.01602, 0.00077, 0.00026, 0.01562, 0.07128, 0.11899, 0.44854, 0.08237
1991-01-19, 0.00402, 0.00416, 0.23360, 0.02106, 0.00067, 0.00022, 0.01817, 0.06710, 0.11903, 0.44848, 0.08349
