date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.00451, 0.00486, 0.24500, 0.01734, 0.00004, 0.00002, 0.00237, 0.06231, 0.17033, 0.41695, 0.07627
1991-01-02, 0.00453, 0.00695, 0.24759, 0.01666, 0.00006, 0.00006, 0.00433, 0.06254, 0.16935, 0.41162, 0.07632
1991-01-03, 0.00446, 0.00769, 0.25035, 0.01572, 0.00005, 0.00007, 0.00525, 0.06296, 0.16869, 0.40861, 0.07616
1991-01-04, 0.00426, 0.00528, 0.25395, 0.01478, 0.00004, 0.00008, 0.00300, 0.06372, 0.16944, 0.40905, 0.07641
1991-01-05, 0.00405, 0.00539, 0.24984, 0.02898, 0.00005, 0.00009, 0.01004, 0.06111, 0.16445, 0.40210, 0.07390
1991-01-06, 0.00398, 0.00483, 0.25234, 0.03010, 0.00010, 0.00008, 0.01074, 0.06156, 0.16352, 0.39963, 0.07314
1991-01-07, 0.00396, 0.00422, 0.25822, 0.02429, 0.00015, 0.00005, 0.00856, 0.06343, 0.16520, 0.39803, 0.07389
1991-01-08, 0.00393, 0.00395, 0.26301, 0.01881, 0.00016, 0.00003, 0.00547, 0.06472, 0.16596, 0.39947, 0.07449
1991-01-09, 0.00381, 0.00463, 0.25784, 0.02724, 0.00014, 0.00001, 0.01294, 0.06280, 0.15933, 0.39797, 0.07328
1991-01-10, 0.00381, 0.00433, 0.25073, 0.03908, 0.00012, 0.00001, 0.01379, 0.06185, 0.15232, 0.40068, 0.07330
1991-01-11, 0.00391, 0.00413, 0.25220, 0.04637, 0.00010, 0.00001, 0.01402, 0.06253, 0.15055, 0.39483, 0.07136
1991-01-12, 0.00383, 0.00398, 0.25595, 0.04523, 0.00009, 0.00002, 0.01458, 0.06308, 0.15127, 0.39002, 0.07194
1991-01-13, 0.00374, 0.00384, 0.26001, 0.04190, 0.00010, 0.00005, 0.01381, 0.06360, 0.15241, 0.38757, 0.07297
1991-01-14, 0.00366, 0.00370, 0.26359, 0.03874, 0.00012, 0.00004, 0.01276, 0.06418, 0.15316, 0.38673, 0.07332
1991-01-15, 0.00361, 0.00357, 0.26673, 0.03620, 0.00015, 0.00008, 0.01170, 0.06477, 0.15317, 0.38693, 0.07309
