date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.01423, 0.10802, 0.10141, 0.10058, 0.00096, 0.00183, 0.07683, 0.01360, 0.09340, 0.40072, 0.08842
1991-01-02, 0.01276, 0.09294, 0.10662, 0.08169, 0.00098, 0.00195, 0.07477, 0.01502, 0.09739, 0.42299, 0.09289
1991-01-03, 0.01282, 0.09140, 0.10760, 0.07116, 0.00100, 0.00266, 0.07788, 0.01547, 0.09813, 0.42841, 0.09347
1991-01-04, 0.01173, 0.07454, 0.11510, 0.05511, 0.00100, 0.00234, 0.05398, 0.01672, 0.10421, 0.46564, 0.09963
1991-01-05, 0.01461, 0.07710, 0.11321, 0.06266, 0.00090, 0.00161, 0.06226, 0.01313, 0.10371, 0.44940, 0.10142
1991-01-06, 0.01373, 0.09131, 0.10959, 0.05327, 0.00082, 0.00147, 0.06699, 0.01332, 0.09994, 0.45214, 0.09742
1991-01-07, 0.01304, 0.08043, 0.10804, 0.07375, 0.00087, 0.00177, 0.05986, 0.01452, 0.09763, 0.45554, 0.09454
1991-01-08, 0.01502, 0.07109, 0.10876, 0.08854, 0.00083, 0.00224, 0.07057, 0.01479, 0.09808, 0.43467, 0.09541
1991-01-09, 0.01447, 0.06152, 0.11483, 0.08224, 0.00075, 0.00318, 0.05650, 0.01619, 0.10278, 0.44759, 0.09995
1991-01-10, 0.01446, 0.08362, 0.11231, 0.06407, 0.00067, 0.00268, 0.06651, 0.01596, 0.09991, 0.44214, 0.09767
1991-01-11, 0.01295, 0.08301, 0.11598, 0.04843, 0.00069, 0.00220, 0.06190, 0.01673, 0.10247, 0.45410, 0.10154
1991-01-12, 0.01180, 0.07411, 0.11460, 0.06524, 0.00084, 0.00221, 0.06040, 0.01735, 0.10030, 0.45453, 0.09863
1991-01-13, 0.01034, 0.05998, 0.11454, 0.08193, 0.00109, 0.00261, 0.05808, 0.01815, 0.09878, 0.45767, 0.09682
1991-01-14, 0.01161, 0.04617, 0.11166, 0.08819, 0.00120, 0.00294, 0.08754, 0.01740, 0.09665, 0.44166, 0.09498
