date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.00822, 0.10987, 0.14089, 0.00784, 0.00031, 0.00422, 0.10581, 0.03932, 0.08969, 0.40848, 0.08534
1991-01-02, 0.00825, 0.11357, 0.14004, 0.00940, 0.00024, 0.00377, 0.10535, 0.03905, 0.08806, 0.40851, 0.08376
1991-01-03, 0.00831, 0.11398, 0.14139, 0.01521, 0.00015, 0.00235, 0.10128, 0.04039, 0.08723, 0.40790, 0.08180
1991-01-04, 0.00830, 0.12496, 0.13648, 0.01861, 0.00011, 0.00145, 0.11147, 0.03926, 0.08379, 0.39698, 0.07858
1991-01-05, 0.00797, 0.12669, 0.13755, 0.01902, 0.00010, 0.00095, 0.11512, 0.03978, 0.08379, 0.39011, 0.07895
1991-01-06, 0.00855, 0.13373, 0.13406, 0.01747, 0.00009, 0.00059, 0.12159, 0.03921, 0.08068, 0.38799, 0.07605
1991-01-07, 0.00869, 0.14022, 0.13411, 0.01607, 0.00007, 0.00043, 0.12917, 0.03921, 0.07988, 0.37738, 0.07477
1991-01-08, 0.00894, 0.15013, 0.13010, 0.01370, 0.00007, 0.00033, 0.14980, 0.03797, 0.07602, 0.36253, 0.07041
1991-01-09, 0.00903, 0.14079, 0.13524, 0.01286, 0.00006, 0.00035, 0.14166, 0.03990, 0.07778, 0.37060, 0.07172
1991-01-10, 0.00957, 0.12573, 0.14189, 0.01976, 0.00005, 0.00042, 0.12698, 0.04193, 0.08086, 0.37866, 0.07415
1991-01-11, 0.01042, 0.14225, 0.13718, 0.02618, 0.00005, 0.00052, 0.13296, 0.04051, 0.07830, 0.35972, 0.07191
1991-01-12, 0.00907, 0.14895, 0.13755, 0.02307, 0.00005, 0.00067, 0.13569, 0.04140, 0.07724, 0.35535, 0.07095
1991-01-13, 0.01005, 0.17226, 0.12840, 0.01843, 0.00004, 0.00055, 0.15773, 0.03860, 0.07193, 0.33642, 0.06559
1991-01-14, 0.01233, 0.19050, 0.12001, 0.01724, 0.00001, 0.00024, 0.17791, 0.03603, 0.06618, 0.32010, 0.05945
1991-01-15, 0.01200, 0.18388, 0.12012, 0.02530, 0.00000, 0.00011, 0.17786, 0.03540, 0.06667, 0.31878, 0.05987
1991-01-16, 0.01278, 0.17096, 0.12644, 0.02915, 0.00000, 0.00011, 0.16743, 0.03703, 0.07025, 0.32280, 0.06304
1991-01-17, 0.01248, 0.16131, 0.13403, 0.03054, 0.00001, 0.00013, 0.15250, 0.03999, 0.07316, 0.33048, 0.06537
