date, Precipitation Correction $W$, Rain-Snow Partitioning $V$, Percolation $U$, Potential Melt $T$, Convolution (dlyd runoff) $S$, Convolution (srfc runoff) $R$, Snow Balance $Q$, Baseflow $P$, Evaporation $O$, Quickflow $N$, Infiltration $M$
1991-01-01, 0.00792, 0.12790, 0.13174, 0.03402, 0.00026, 0.00153, 0.09009, 0.03222, 0.08421, 0.41101, 0.07910
1991-01-02, 0.00852, 0.12568, 0.12810, 0.03509, 0.00027, 0.00105, 0.10339, 0.03110, 0.08180, 0.40795, 0.07703
1991-01-03, 0.00953, 0.12663, 0.12897, 0.03305, 0.00025, 0.00077, 0.10871, 0.03172, 0.08165, 0.40259, 0.07611
1991-01-04, 0.00952, 0.12837, 0.13335, 0.02964, 0.00023, 0.00070, 0.10565, 0.03346, 0.08257, 0.40005, 0.07645
1991-01-05, 0.00936, 0.13230, 0.13155, 0.02997, 0.00021, 0.00070, 0.11263, 0.03321, 0.08095, 0.39342, 0.07570
1991-01-06, 0.00976, 0.13514, 0.13383, 0.02649, 0.00016, 0.00064, 0.11378, 0.03459, 0.08092, 0.38947, 0.07522
1991-01-07, 0.00907, 0.14447, 0.13149, 0.02490, 0.00013, 0.00057, 0.12748, 0.03361, 0.07883, 0.37641, 0.07305
1991-01-08, 0.00912, 0.14714, 0.12841, 0.02358, 0.00012, 0.00051, 0.14217, 0.03280, 0.07584, 0.37046, 0.06986
1991-01-09, 0.00876, 0.12936, 0.13540, 0.02768, 0.00011, 0.00042, 0.12613, 0.03466, 0.07959, 0.38534, 0.07256
1991-01-10, 0.00814, 0.11608, 0.14130, 0.03635, 0.00010, 0.00041, 0.10706, 0.03626, 0.08256, 0.39706, 0.07469
1991-01-11, 0.00819, 0.11923, 0.14122, 0.04443, 0.00009, 0.00042, 0.10509, 0.03692, 0.08151, 0.38961, 0.07328
1991-01-12, 0.00912, 0.13273, 0.13951, 0.04375, 0.00008, 0.00050, 0.11792, 0.03737, 0.07881, 0.36961, 0.07059
1991-01-13, 0.01091, 0.15941, 0.12977, 0.03692, 0.00007, 0.00050, 0.14433, 0.03484, 0.07285, 0.34531, 0.06510
1991-01-14, 0.01113, 0.17074, 0.12683, 0.03160, 0.00006, 0.00039, 0.15249, 0.03377, 0.07128, 0.33822, 0.06348
1991-01-15, 0.01095, 0.17087, 0.11998, 0.04860, 0.00003, 0.00016, 0.16250, 0.03119, 0.06746, 0.32894, 0.05933
1991-01-16, 0.01064, 0.16329, 0.11889, 0.05677, 0.00003, 0.00014, 0.16571, 0.03070, 0.06670, 0.32890, 0.05824
1991-01-17, 0.01004, 0.13876, 0.12858, 0.06989, 0.00003, 0.00014, 0.14613, 0.03306, 0.07239, 0.33742, 0.06356
1991-01-18, 0.01028, 0.12852, 0.13388, 0.07164, 0.00003, 0.00017, 0.14065, 0.03532, 0.07356, 0.34179, 0.06416
1991-01-19, 0.01112, 0.14561, 0.12808, 0.06747, 0.00003, 0.00021, 0.15347, 0.03328, 0.06966, 0.32982, 0.06124
1991-01-20, 0.01133, 0.15559, 0.12292, 0.06438, 0.00003, 0.00025, 0.16762, 0.03163, 0.06606, 0.32172, 0.05847
1991-01-21, 0.01126, 0.15159, 0.12483, 0.06239, 0.00004, 0.00023, 0.16637, 0.03177, 0.06730, 0.32428, 0.05993
1991-01-22, 0.01107, 0.13225, 0.13415, 0.06777, 0.00004, 0.00023, 0.14803, 0.03432, 0.07207, 0.33613, 0.06394
1991-01-23, 0.00944, 0.12124, 0.13942, 0.07819, 0.00004, 0.00026, 0.13366, 0.03622, 0.07381, 0.34268, 0.06503
1991-01-24, 0.01059, 0.14023, 0.13447, 0.05813, 0.00004, 0.00029, 0.14986, 0.03474, 0.07206, 0.33562, 0.06397
1991-01-25, 0.00974, 0.13519, 0.13636, 0.05756, 0.00004, 0.00028, 0.14213, 0.03497, 0.07335, 0.34503, 0.06534
1991-01-26, 0.00922, 0.11562, 0.13053, 0.09120, 0.00003, 0.00022, 0.15003, 0.03306, 0.07144, 0.33522, 0.06344
1991-01-27, 0.00882, 0.11753, 0.12166, 0.10825, 0.00002, 0.00021, 0.15265, 0.03053, 0.06772, 0.33219, 0.06043
1991-01-28, 0.00802, 0.10943, 0.13120, 0.09497, 0.00003, 0.00026, 0.13953, 0.03330, 0.07215, 0.34680, 0.06430
1991-01-29, 0.00806, 0.10356, 0.13435, 0.09266, 0.00004, 0.00033, 0.14116, 0.03438, 0.07285, 0.34782, 0.06479
1991-01-30, 0.00860, 0.11876, 0.13184, 0.09066, 0.00007, 0.00035, 0.14767, 0.03357, 0.07197, 0.33239, 0.06411
1991-01-31, 0.00965, 0.12887, 0.13078, 0.08198, 0.00014, 0.00041, 0.16033, 0.03376, 0.07084, 0.32044, 0.06282
1991-02-01, 0.01051, 0.12512, 0.13477, 0.07556, 0.00020, 0.00047, 0.16269, 0.03521, 0.07199, 0.32022, 0.06326
1991-02-02, 0.01040, 0.12832, 0.13323, 0.07757, 0.00024, 0.00046, 0.16019, 0.03450, 0.07147, 0.32128, 0.06235
1991-02-03, 0.00963, 0.13228, 0.13161, 0.07960, 0.00027, 0.00051, 0.15612, 0.03412, 0.07035, 0.32468, 0.06083
1991-02-04, 0.00960, 0.11940, 0.13553, 0.09107, 0.00023, 0.00046, 0.15126, 0.03491, 0.07183, 0.32420, 0.06151
