"wSTi_infiltration","frac_p_as_snow","0.2985314097195094 - 0.8113223106219065*x + 1.0442966010482648*x^2 - 0.5203361239926012*x^3",0.905398492943569
"wSTi_quickflow","frac_p_as_snow","annual_sum_prec_mm","0.9043548584429172 - 3.4121570378567196*x^2 + 2.659617260064916*x^3 - 0.000047714334671389374*y - 0.0011526694979361975*x*y + 0.0018695087321296312*x^2*y",0.9530991085915642
"wSTi_evaporation","frac_p_as_snow","0.3834941824328505 - 0.7713245546900341*x + 0.19447408151133333*x^2 + 0.39638525217928283*x^3",0.9150238766699197
"wSTi_snowbalance","frac_p_as_snow","-0.009051088571197708 + 0.4161149980063737*x + 1.379612029331351*x^2 - 2.066055476019373*x^3",0.9260618825581937
"wSTi_convolutionsrfc","annual_ave_temp_degC","annual_ndays_cold_1","0.06530632585953876 - 0.006390308648542338*x + 0.0001644702563771518*x^2 - 0.0008165301568970028*y + 0.00004103601236988854*x*y + 2.650757458459937*^-6*y^2",0.6570048212081746
"wSTi_potmelt","frac_p_as_snow","-0.01494010263759268 + 0.8235883312971761*x + 2.4265102985389233*x^2 - 3.152331983457811*x^3",0.9501861828080681
"wSTi_percolation","frac_p_as_snow","0.2829486989122103 - 0.7275096856443529*x + 0.8276474652666022*x^2 - 0.35817703140137447*x^3",0.909254027192755
"wSTi_rainsnowpartition","frac_p_as_snow","annual_ndays_cold_1","-0.0017148726220950349 + 3.7709926043430992*x - 0.0021495479382304156*y - 0.036382469748410605*x*y + 0.000013021195748463511*y^2 + 0.00008752952145656886*x*y^2",0.814890757829256
"wSTi_precipcorrection","seasonality","frac_p_as_snow","0.07342816940907043 + 0.01122148222329074*x^3 - 0.1676673828993349*x^2*y + 0.5828553914393897*y^2 + 0.5264293959834244*x*y^2 - 1.0106260583373714*y^3",0.808521688744965
