"wSTi_infiltration","frac_p_as_snow","0.2985314097195094 - 0.8113223106219065*x + 1.0442966010482648*x^2 - 0.5203361239926012*x^3",0.905398492943569
"wSTi_quickflow","frac_p_as_snow","0.8453359063454982 - 0.9004417521040748*x - 1.7366251317907333*x^2 + 2.4148136642176863*x^3",0.8838054882845566
"wSTi_evaporation","frac_p_as_snow","0.3834941824328505 - 0.7713245546900341*x + 0.19447408151133333*x^2 + 0.39638525217928283*x^3",0.9150238766699197
"wSTi_snowbalance","frac_p_as_snow","-0.009051088571197708 + 0.4161149980063737*x + 1.379612029331351*x^2 - 2.066055476019373*x^3",0.9260618825581937
"wSTi_convolutionsrfc","annual_sum_prec_mm","0.003637745096991721 - 5.0676244367780875*^-6*x + 5.467550698553353*^-9*x^2 - 8.587890756811521*^-13*x^3",0.31733703511052985
"wSTi_potmelt","frac_p_as_snow","-0.01494010263759268 + 0.8235883312971761*x + 2.4265102985389233*x^2 - 3.152331983457811*x^3",0.9501861828080681
"wSTi_percolation","frac_p_as_snow","0.2829486989122103 - 0.7275096856443529*x + 0.8276474652666022*x^2 - 0.35817703140137447*x^3",0.909254027192755
"wSTi_rainsnowpartition","annual_ndays_wet_snow_1","0.004044176661698368 + 1.2846837217727907*x + 17.827609396241385*x^2 + 159.2547487463058*x^3",0.6180715410890635
"wSTi_precipcorrection","frac_p_as_snow","0.09117133142408027 - 0.17163600713596372*x + 0.810538107834762*x^2 - 0.578716943929246*x^3",0.6501244948844608
