"wSTi_infiltration","area_km2","frac_p_as_snow","0.3488047104228129 - 0.0008081286430247928*x^2 - 0.9130411201854146*y + 0.0017993408476323779*x^2*y + 0.9943920347593987*y^2 - 0.45698656012899225*y^3",0.9304941608151338
"wSTi_quickflow","frac_p_as_snow","annual_sum_prec_mm","0.9043548584429172 - 3.4121570378567196*x^2 + 2.659617260064916*x^3 - 0.000047714334671389374*y - 0.0011526694979361975*x*y + 0.0018695087321296312*x^2*y",0.9530991085915642
"wSTi_evaporation","lon","frac_p_as_snow","0.13943619501019974 + 0.00009199628130369628*x^2 + 6.710541180380726*^-7*x^3 + 0.018573494594159193*x*y + 0.00011183941197755015*x^2*y + 0.39171989547681735*y^2",0.9620408465817404
"wSTi_snowbalance","aridity","frac_p_as_snow","-0.0006586860139430566 - 0.023428146170815553*x + 1.3784272215344289*x*y + 2.022599415129809*y^2 - 2.589358794249584*x*y^2 - 1.798691072332339*y^3",0.9550345462755128
"wSTi_convolutionsrfc","annual_ave_temp_degC","annual_ndays_cold_1","0.06530632585953876 - 0.006390308648542338*x + 0.0001644702563771518*x^2 - 0.0008165301568970028*y + 0.00004103601236988854*x*y + 2.650757458459937*^-6*y^2",0.6570048212081746
"wSTi_potmelt","aridity","frac_p_as_snow","-0.0121701426895273 + 0.44441265624418574*y + 1.4865600751439687*x*y + 2.5328392208103585*y^2 - 2.141813822715148*x*y^2 - 2.5416628460316324*y^3",0.9670872018860737
"wSTi_percolation","area_km2","frac_p_as_snow","0.32804870461501956 - 0.0007250514490621095*x^2 - 0.8206657954595361*y + 0.0016495057762559114*x^2*y + 0.7803448733888655*y^2 - 0.29745292403460394*y^3",0.9310278707209412
"wSTi_rainsnowpartition","frac_p_as_snow","annual_ndays_cold_1","-0.0017148726220950349 + 3.7709926043430992*x - 0.0021495479382304156*y - 0.036382469748410605*x*y + 0.000013021195748463511*y^2 + 0.00008752952145656886*x*y^2",0.814890757829256
"wSTi_precipcorrection","lon","frac_p_as_snow","-0.41209101391834696 - 0.019400968686796662*x - 0.00024241671778613873*x^2 - 9.80560778996164*^-7*x^3 - 0.000013704290349409637*x^2*y + 0.4368645273431387*y^2",0.8312327523496272
