lon ; lat 
  nan; nan 
 -77.17399298; 39.88354272 
 -77.17392332; 39.88380521 
 -77.17385366; 39.88406771 
 -77.17378401; 39.88433020 
 -77.17343698; 39.88427751 
 -77.17336732; 39.88454000 
 -77.17302030; 39.88448731 
 -77.17295064; 39.88474981 
 -77.17260361; 39.88469711 
 -77.17225659; 39.88464442 
 -77.17190957; 39.88459172 
 -77.17197924; 39.88432922 
 -77.17163222; 39.88427653 
 -77.17128519; 39.88422383 
 -77.17135486; 39.88396134 
 -77.17142453; 39.88369884 
 -77.17107751; 39.88364614 
 -77.17114718; 39.88338365 
 -77.17080017; 39.88333095 
 -77.17086983; 39.88306846 
 -77.17052282; 39.88301576 
 -77.17059249; 39.88275326 
 -77.17024548; 39.88270056 
 -77.17031515; 39.88243807 
 -77.16996814; 39.88238537 
 -77.17003781; 39.88212287 
 -77.16969080; 39.88207017 
 -77.16976047; 39.88180768 
 -77.16941347; 39.88175498 
 -77.16948314; 39.88149248 
 -77.16955281; 39.88122999 
 -77.16920581; 39.88117729 
 -77.16927548; 39.88091479 
 -77.16892848; 39.88086209 
 -77.16858148; 39.88080938 
 -77.16823447; 39.88075668 
 -77.16816480; 39.88101917 
 -77.16781780; 39.88096646 
 -77.16747079; 39.88091375 
 -77.16712379; 39.88086104 
 -77.16677679; 39.88080833 
 -77.16642979; 39.88075562 
 -77.16608279; 39.88070291 
 -77.16573580; 39.88065020 
 -77.16538880; 39.88059748 
 -77.16504180; 39.88054477 
 -77.16497211; 39.88080726 
 -77.16462511; 39.88075454 
 -77.16469480; 39.88049205 
 -77.16434781; 39.88043933 
 -77.16441750; 39.88017684 
 -77.16407050; 39.88012412 
 -77.16414019; 39.87986164 
 -77.16379320; 39.87980892 
 -77.16386289; 39.87954643 
 -77.16351590; 39.87949371 
 -77.16358559; 39.87923122 
 -77.16365528; 39.87896873 
 -77.16330829; 39.87891601 
 -77.16337798; 39.87865352 
 -77.16303100; 39.87860080 
 -77.16310069; 39.87833831 
 -77.16275370; 39.87828559 
 -77.16282340; 39.87802310 
 -77.16289309; 39.87776061 
 -77.16254611; 39.87770789 
 -77.16261580; 39.87744540 
 -77.16268549; 39.87718291 
 -77.16275519; 39.87692043 
 -77.16282488; 39.87665794 
 -77.16289457; 39.87639545 
 -77.16296426; 39.87613296 
 -77.16331124; 39.87618568 
 -77.16338093; 39.87592319 
 -77.16303395; 39.87587047 
 -77.16310364; 39.87560799 
 -77.16317333; 39.87534550 
 -77.16282636; 39.87529278 
 -77.16289605; 39.87503029 
 -77.16254908; 39.87497757 
 -77.16261877; 39.87471508 
 -77.16268846; 39.87445259 
 -77.16234150; 39.87439987 
 -77.16241119; 39.87413738 
 -77.16275815; 39.87419010 
 -77.16282784; 39.87392761 
 -77.16289753; 39.87366513 
 -77.16296722; 39.87340264 
 -77.16303691; 39.87314015 
 -77.16310660; 39.87287766 
