lon ; lat 
  nan; nan 
 -90.88479540; 30.62509724 
 -90.88448222; 30.62508271 
 -90.88449910; 30.62481313 
 -90.88481228; 30.62482765 
 -90.88479540; 30.62509724 
 nan; nan 
 -90.88479540; 30.62509724 
 -90.88510859; 30.62511176 
 -90.88542177; 30.62512628 
 -90.88573495; 30.62514081 
 -90.88575182; 30.62487122 
 -90.88606500; 30.62488574 
 -90.88608187; 30.62461616 
 -90.88639505; 30.62463068 
 -90.88641192; 30.62436110 
 -90.88642879; 30.62409152 
 -90.88674196; 30.62410604 
 -90.88675883; 30.62383645 
 -90.88677570; 30.62356687 
 -90.88679256; 30.62329729 
 -90.88710574; 30.62331180 
 -90.88741891; 30.62332632 
 -90.88773209; 30.62334084 
 -90.88804527; 30.62335535 
 -90.88806213; 30.62308577 
 -90.88837530; 30.62310028 
 -90.88868848; 30.62311480 
 -90.88900165; 30.62312931 
 -90.88898479; 30.62339889 
 -90.88929797; 30.62341341 
 -90.88961114; 30.62342792 
 -90.88962800; 30.62315833 
 -90.88994118; 30.62317284 
 -90.88995803; 30.62290326 
 -90.89027121; 30.62291777 
 -90.89058438; 30.62293228 
 -90.89089756; 30.62294679 
 -90.89121073; 30.62296129 
 -90.89152391; 30.62297580 
 -90.89183708; 30.62299030 
 -90.89182023; 30.62325989 
 -90.89213341; 30.62327439 
 -90.89244658; 30.62328890 
 -90.89275976; 30.62330340 
 -90.89277660; 30.62303381 
 -90.89308978; 30.62304831 
 -90.89310663; 30.62277873 
 -90.89341980; 30.62279323 
 -90.89373297; 30.62280773 
 -90.89404615; 30.62282223 
 -90.89406299; 30.62255264 
 -90.89437616; 30.62256714 
 -90.89439301; 30.62229756 
 -90.89470618; 30.62231205 
 -90.89501935; 30.62232655 
 -90.89503619; 30.62205696 
 -90.89534936; 30.62207146 
 -90.89536620; 30.62180187 
 -90.89567937; 30.62181637 
 -90.89599254; 30.62183086 
 -90.89600938; 30.62156127 
 -90.89602621; 30.62129169 
 -90.89633938; 30.62130618 
 -90.89635622; 30.62103659 
 -90.89637305; 30.62076701 
 -90.89668622; 30.62078150 
 -90.89670305; 30.62051191 
