lon ; lat 
  nan; nan 
 -98.12774711; 29.88970126 
 -98.12774015; 29.88943092 
 -98.12805091; 29.88942487 
 -98.12805787; 29.88969521 
 -98.12774711; 29.88970126 
 nan; nan 
 -98.12774711; 29.88970126 
 -98.12775407; 29.88997160 
 -98.12744330; 29.88997765 
 -98.12745026; 29.89024799 
 -98.12713949; 29.89025404 
 -98.12714645; 29.89052438 
 -98.12683568; 29.89053044 
 -98.12684264; 29.89080077 
 -98.12653187; 29.89080682 
 -98.12653882; 29.89107716 
 -98.12622805; 29.89108321 
 -98.12623500; 29.89135355 
 -98.12592423; 29.89135960 
 -98.12593118; 29.89162994 
 -98.12562041; 29.89163599 
 -98.12562736; 29.89190632 
 -98.12531659; 29.89191237 
 -98.12532354; 29.89218271 
 -98.12501277; 29.89218876 
 -98.12470199; 29.89219480 
 -98.12470894; 29.89246514 
 -98.12439816; 29.89247118 
 -98.12408739; 29.89247723 
 -98.12377661; 29.89248327 
 -98.12378356; 29.89275361 
 -98.12347278; 29.89275965 
 -98.12347972; 29.89302999 
 -98.12316895; 29.89303603 
 -98.12317589; 29.89330637 
 -98.12286511; 29.89331241 
 -98.12287205; 29.89358274 
 -98.12287900; 29.89385308 
 -98.12288594; 29.89412342 
 -98.12289288; 29.89439375 
 -98.12258210; 29.89439979 
 -98.12258904; 29.89467013 
 -98.12227826; 29.89467617 
 -98.12228520; 29.89494650 
 -98.12197441; 29.89495254 
 -98.12198136; 29.89522288 
 -98.12229214; 29.89521684 
 -98.12229908; 29.89548718 
 -98.12230603; 29.89575751 
 -98.12231297; 29.89602785 
 -98.12231991; 29.89629818 
 -98.12263070; 29.89629215 
 -98.12263764; 29.89656248 
 -98.12264459; 29.89683282 
 -98.12265153; 29.89710315 
 -98.12265847; 29.89737349 
 -98.12266542; 29.89764382 
 -98.12297621; 29.89763778 
 -98.12298316; 29.89790812 
 -98.12329395; 29.89790207 
 -98.12330090; 29.89817241 
 -98.12361170; 29.89816637 
 -98.12361864; 29.89843670 
 -98.12392944; 29.89843066 
 -98.12393639; 29.89870099 
 -98.12394334; 29.89897133 
 -98.12395028; 29.89924166 
 -98.12395723; 29.89951199 
 -98.12426803; 29.89950595 
 -98.12427498; 29.89977628 
 -98.12458579; 29.89977024 
 -98.12459273; 29.90004057 
 -98.12459968; 29.90031091 
 -98.12460663; 29.90058124 
 -98.12491744; 29.90057519 
 -98.12492439; 29.90084553 
 -98.12493134; 29.90111586 
 -98.12524215; 29.90110981 
 -98.12524910; 29.90138014 
 -98.12525606; 29.90165048 
 -98.12556687; 29.90164443 
 -98.12557382; 29.90191476 
 -98.12588463; 29.90190871 
 -98.12589158; 29.90217905 
 -98.12620240; 29.90217300 
 -98.12620935; 29.90244333 
 -98.12652017; 29.90243728 
 -98.12652712; 29.90270761 
 -98.12683794; 29.90270156 
 -98.12714875; 29.90269551 
 -98.12715571; 29.90296584 
 -98.12746653; 29.90295979 
 -98.12747348; 29.90323012 
 -98.12778430; 29.90322406 
 -98.12779126; 29.90349439 
 -98.12810208; 29.90348834 
 -98.12810904; 29.90375867 
 -98.12841986; 29.90375262 
 -98.12842682; 29.90402295 
 -98.12873764; 29.90401689 
 -98.12874460; 29.90428722 
 -98.12905543; 29.90428116 
 -98.12936625; 29.90427511 
 -98.12967707; 29.90426905 
 -98.12998789; 29.90426299 
 -98.13029871; 29.90425693 
 -98.13060953; 29.90425087 
 -98.13061650; 29.90452120 
 -98.13092732; 29.90451513 
 -98.13123814; 29.90450907 
 -98.13154896; 29.90450301 
 -98.13185978; 29.90449694 
 -98.13217060; 29.90449088 
 -98.13248142; 29.90448481 
 -98.13279224; 29.90447874 
 -98.13279922; 29.90474907 
 -98.13311004; 29.90474300 
 -98.13342086; 29.90473693 
 -98.13342784; 29.90500726 
 -98.13373867; 29.90500119 
 -98.13374565; 29.90527152 
 -98.13405647; 29.90526545 
 -98.13406345; 29.90553578 
 -98.13407043; 29.90580611 
 -98.13438126; 29.90580004 
 -98.13438824; 29.90607037 
 -98.13469907; 29.90606429 
 -98.13470605; 29.90633462 
 -98.13471303; 29.90660495 
 -98.13472002; 29.90687528 
 -98.13472700; 29.90714561 
 -98.13503783; 29.90713953 
 -98.13504482; 29.90740986 
 -98.13535565; 29.90740379 
 -98.13536263; 29.90767411 
 -98.13567347; 29.90766804 
 -98.13598430; 29.90766196 
 -98.13599129; 29.90793229 
 -98.13630212; 29.90792621 
