lon ; lat 
 -85.27290699; 40.04939580 
 -85.27286703; 40.04966185 
 -85.27251453; 40.04963169 
 -85.27247457; 40.04989774 
 -85.27212207; 40.04986758 
 -85.27208210; 40.05013363 
 -85.27172960; 40.05010347 
 -85.27137710; 40.05007330 
 -85.27102459; 40.05004314 
 -85.27106456; 40.04977709 
 -85.27071206; 40.04974693 
 -85.27035955; 40.04971676 
 -85.27000705; 40.04968660 
 -85.26965455; 40.04965643 
 -85.26969452; 40.04939038 
 -85.26934202; 40.04936021 
 -85.26898952; 40.04933004 
 -85.26894955; 40.04959609 
 -85.26859705; 40.04956592 
 -85.26855707; 40.04983197 
 -85.26820457; 40.04980179 
 -85.26816459; 40.05006784 
 -85.26781209; 40.05003767 
 -85.26745959; 40.05000749 
 -85.26710708; 40.04997732 
 -85.26675458; 40.04994714 
 -85.26640208; 40.04991697 
 -85.26604958; 40.04988679 
 -85.26569708; 40.04985661 
 -85.26534458; 40.04982643 
 -85.26499208; 40.04979625 
 -85.26495209; 40.05006230 
 -85.26459959; 40.05003211 
 -85.26424709; 40.05000193 
 -85.26389459; 40.04997175 
 -85.26385459; 40.05023779 
 -85.26350209; 40.05020761 
 -85.26354208; 40.04994156 
 -85.26358208; 40.04967552 
 -85.26322958; 40.04964533 
 -85.26326958; 40.04937929 
 -85.26330957; 40.04911324 
 -85.26295707; 40.04908306 
 -85.26299707; 40.04881701 
 -85.26264458; 40.04878682 
 -85.26268457; 40.04852078 
 -85.26303707; 40.04855097 
 -85.26307706; 40.04828492 
 -85.26272457; 40.04825473 
 -85.26276457; 40.04798869 
 -85.26241208; 40.04795850 
 -85.26245207; 40.04769246 
 -85.26209958; 40.04766227 
 -85.26213958; 40.04739622 
 -85.26178709; 40.04736603 
 -85.26182709; 40.04709999 
 -85.26147461; 40.04706980 
 -85.26143461; 40.04733584 
 -85.26108212; 40.04730565 
 -85.26072964; 40.04727546 
 -85.26076964; 40.04700941 
 -85.26041715; 40.04697922 
 -85.26045716; 40.04671318 
 -85.26049716; 40.04644713 
 -85.26053717; 40.04618109 
 -85.26057717; 40.04591504 
 -85.26061717; 40.04564900 
 -85.26096965; 40.04567919 
 -85.26100965; 40.04541315 
 -85.26104965; 40.04514710 
 -85.26140213; 40.04517730 
 -85.26144213; 40.04491125 
 -85.26148213; 40.04464521 
 -85.26112965; 40.04461502 
 -85.26077718; 40.04458482 
 -85.26081718; 40.04431878 
 -85.26046471; 40.04428859 
 -85.26050471; 40.04402254 
 -85.26054471; 40.04375650 
 -85.26058472; 40.04349046 
 -85.26093718; 40.04352065 
 -85.26097718; 40.04325461 
 -85.26132965; 40.04328480 
 -85.26136965; 40.04301875 
 -85.26172212; 40.04304894 
 -85.26176211; 40.04278290 
 -85.26180211; 40.04251686 
 -85.26215457; 40.04254705 
 -85.26219457; 40.04228100 
 -85.26254703; 40.04231119 
 -85.26258702; 40.04204515 
 -85.26262702; 40.04177910 
 -85.26297948; 40.04180929 
 -85.26301947; 40.04154324 
 -85.26266701; 40.04151306 
 -85.26231455; 40.04148287 
 -85.26235455; 40.04121683 
 -85.26200209; 40.04118664 
 -85.26204208; 40.04092059 
 -85.26168963; 40.04089040 
 -85.26133717; 40.04086021 
 -85.26137717; 40.04059417 
 -85.26102472; 40.04056398 
 -85.26067226; 40.04053378 
 -85.26071226; 40.04026774 
 -85.26035981; 40.04023755 
 -85.26000736; 40.04020735 
 -85.25965491; 40.04017716 
 -85.25930246; 40.04014696 
 -85.25895001; 40.04011676 
 -85.25891000; 40.04038281 
 -85.25855755; 40.04035261 
 -85.25859756; 40.04008657 
 -85.25824511; 40.04005637 
 -85.25789266; 40.04002617 
 -85.25785265; 40.04029221 
 -85.25750020; 40.04026201 
 -85.25714775; 40.04023180 
 -85.25718776; 40.03996576 
 -85.25683531; 40.03993556 
 -85.25687533; 40.03966952 
 -85.25652288; 40.03963931 
 -85.25648287; 40.03990535 
 -85.25613042; 40.03987515 
 -85.25617043; 40.03960911 
 -85.25581799; 40.03957890 
 -85.25585801; 40.03931286 
 -85.25621045; 40.03934307 
 -85.25625047; 40.03907702 
 -85.25629048; 40.03881098 
 -85.25664292; 40.03884119 
 -85.25668294; 40.03857514 
 -85.25703538; 40.03860535 
 -85.25707539; 40.03833931 
 -85.25742783; 40.03836951 
 -85.25746784; 40.03810347 
 -85.25782028; 40.03813367 
 -85.25786029; 40.03786763 
 -85.25790030; 40.03760158 
 -85.25825274; 40.03763179 
 -85.25829274; 40.03736574 
 -85.25833275; 40.03709970 
 -85.25837276; 40.03683366 
 -85.25872519; 40.03686386 
 -85.25876520; 40.03659782 
 -85.25911763; 40.03662801 
 -85.25915763; 40.03636197 
 -85.25951006; 40.03639217 
 -85.25955006; 40.03612613 
 -85.25959007; 40.03586008 
 -85.25994250; 40.03589028 
 -85.25998250; 40.03562424 
 -85.26033492; 40.03565443 
 -85.26037492; 40.03538839 
 -85.26041492; 40.03512235 
 -85.26045492; 40.03485630 
 -85.26049491; 40.03459026 
 -85.26014249; 40.03456007 
 -85.26018249; 40.03429402 
 -85.26022249; 40.03402798 
 -85.25987007; 40.03399779 
 -85.25991007; 40.03373175 
 -85.25995006; 40.03346570 
 -85.25999006; 40.03319966 
 -85.25963765; 40.03316947 
 -85.25928523; 40.03313927 
 -85.25893281; 40.03310907 
 -85.25858040; 40.03307887 
 -85.25822798; 40.03304867 
 -85.25787557; 40.03301847 
 -85.25791557; 40.03275243 
 -85.25756316; 40.03272223 
 -85.25721075; 40.03269203 
 -85.25685833; 40.03266183 
 -85.25650592; 40.03263162 
 -85.25646591; 40.03289766 
 -85.25611350; 40.03286746 
 -85.25576108; 40.03283725 
 -85.25580110; 40.03257121 
 -85.25584111; 40.03230517 
 -85.25619352; 40.03233538 
 -85.25623353; 40.03206933 
 -85.25627355; 40.03180329 
 -85.25631356; 40.03153725 
 -85.25635357; 40.03127121 
 -85.25639358; 40.03100517 
 -85.25643359; 40.03073913 
 -85.25647360; 40.03047309 
 -85.25651361; 40.03020705 
 -85.25655362; 40.02994101 
 -85.25659362; 40.02967497 
 -85.25663363; 40.02940893 
 -85.25698603; 40.02943913 
 -85.25702604; 40.02917309 
 -85.25737843; 40.02920329 
 -85.25773083; 40.02923350 
 -85.25808323; 40.02926370 
 -85.25812323; 40.02899766 
 -85.25847562; 40.02902786 
 -85.25851562; 40.02876181 
 -85.25855563; 40.02849577 
 -85.25859563; 40.02822973 
 -85.25863563; 40.02796369 
 -85.25898802; 40.02799389 
 -85.25934041; 40.02802409 
 -85.25969280; 40.02805428 
 -85.26004519; 40.02808448 
 -85.26008519; 40.02781844 
 -85.26043758; 40.02784863 
 -85.26047757; 40.02758259 
 -85.26082996; 40.02761278 
 -85.26086995; 40.02734674 
 -85.26122234; 40.02737693 
 -85.26157473; 40.02740712 
 -85.26192712; 40.02743731 
 -85.26227951; 40.02746750 
 -85.26263190; 40.02749769 
 -85.26259191; 40.02776373 
 -85.26294430; 40.02779392 
 -85.26329669; 40.02782411 
 -85.26333668; 40.02755806 
 -85.26368907; 40.02758825 
 -85.26372905; 40.02732221 
 -85.26376903; 40.02705616 
 -85.26380901; 40.02679012 
 -85.26384899; 40.02652408 
 -85.26388897; 40.02625804 
 -85.26392895; 40.02599199 
 -85.26396893; 40.02572595 
 -85.26432131; 40.02575613 
 -85.26436129; 40.02549009 
 -85.26471367; 40.02552027 
 -85.26475364; 40.02525423 
 -85.26479362; 40.02498819 
 -85.26444124; 40.02495801 
 -85.26448122; 40.02469196 
 -85.26452120; 40.02442592 
 -85.26456117; 40.02415988 
 -85.26460115; 40.02389384 
 -85.26464112; 40.02362779 
 -85.26468110; 40.02336175 
 -85.26472107; 40.02309571 
 -85.26476105; 40.02282967 
 -85.26480102; 40.02256363 
 -85.26484100; 40.02229758 
 -85.26488097; 40.02203154 
 -85.26523334; 40.02206172 
 -85.26558570; 40.02209190 
 -85.26554573; 40.02235794 
 -85.26589809; 40.02238812 
 -85.26625046; 40.02241830 
 -85.26660283; 40.02244848 
 -85.26656286; 40.02271452 
 -85.26691523; 40.02274470 
 -85.26726760; 40.02277487 
 -85.26730756; 40.02250883 
 -85.26765993; 40.02253900 
 -85.26769989; 40.02227296 
 -85.26805226; 40.02230313 
 -85.26809222; 40.02203709 
 -85.26773985; 40.02200691 
 -85.26777982; 40.02174087 
 -85.26781978; 40.02147483 
 -85.26785974; 40.02120879 
 -85.26789971; 40.02094274 
 -85.26825207; 40.02097291 
 -85.26829203; 40.02070687 
 -85.26864438; 40.02073704 
 -85.26868434; 40.02047100 
 -85.26903670; 40.02050117 
 -85.26907666; 40.02023513 
 -85.26942902; 40.02026529 
 -85.26946897; 40.01999925 
 -85.26950893; 40.01973321 
 -85.26954888; 40.01946716 
 -85.26919653; 40.01943700 
 -85.26923649; 40.01917095 
 -85.26958884; 40.01920112 
 -85.26962879; 40.01893508 
 -85.26927644; 40.01890491 
 -85.26931640; 40.01863887 
 -85.26935635; 40.01837282 
 -85.26939631; 40.01810678 
 -85.26904396; 40.01807661 
 -85.26908392; 40.01781057 
 -85.26873157; 40.01778040 
 -85.26837923; 40.01775023 
 -85.26802688; 40.01772006 
 -85.26806684; 40.01745401 
 -85.26771450; 40.01742384 
 -85.26775446; 40.01715780 
 -85.26779442; 40.01689176 
 -85.26744208; 40.01686158 
 -85.26748204; 40.01659554 
 -85.26712971; 40.01656537 
 -85.26716967; 40.01629932 
 -85.26681733; 40.01626915 
 -85.26685729; 40.01600311 
 -85.26689726; 40.01573706 
 -85.26693722; 40.01547102 
 -85.26697718; 40.01520498 
 -85.26732951; 40.01523516 
 -85.26736947; 40.01496911 
 -85.26701714; 40.01493894 
 -85.26705711; 40.01467290 
 -85.26709707; 40.01440685 
 -85.26674474; 40.01437668 
 -85.26678470; 40.01411064 
 -85.26643238; 40.01408046 
 -85.26608005; 40.01405028 
 -85.26612002; 40.01378424 
 -85.26576769; 40.01375406 
 -85.26541537; 40.01372389 
 -85.26506305; 40.01369371 
 -85.26510302; 40.01342766 
 -85.26514298; 40.01316162 
 -85.26518295; 40.01289558 
 -85.26522292; 40.01262954 
 -85.26487060; 40.01259936 
 -85.26491057; 40.01233332 
 -85.26526289; 40.01236350 
 -85.26530285; 40.01209746 
 -85.26495054; 40.01206728 
 -85.26499051; 40.01180124 
 -85.26463819; 40.01177106 
 -85.26428588; 40.01174087 
 -85.26432585; 40.01147483 
 -85.26397354; 40.01144465 
 -85.26401351; 40.01117861 
 -85.26366120; 40.01114843 
 -85.26330889; 40.01111824 
 -85.26334886; 40.01085220 
 -85.26299655; 40.01082202 
 -85.26264425; 40.01079183 
 -85.26268422; 40.01052579 
 -85.26233192; 40.01049560 
 -85.26197961; 40.01046541 
 -85.26201959; 40.01019937 
 -85.26166728; 40.01016918 
 -85.26131498; 40.01013899 
 -85.26135496; 40.00987295 
 -85.26100266; 40.00984276 
 -85.26104264; 40.00957672 
 -85.26069034; 40.00954653 
 -85.26065036; 40.00981257 
 -85.26061037; 40.01007861 
 -85.26025807; 40.01004842 
 -85.26021809; 40.01031446 
 -85.25986578; 40.01028426 
 -85.25951348; 40.01025407 
 -85.25947349; 40.01052010 
 -85.25912118; 40.01048991 
 -85.25908120; 40.01075595 
 -85.25904121; 40.01102199 
 -85.25868890; 40.01099179 
 -85.25864891; 40.01125783 
 -85.25860892; 40.01152387 
 -85.25856893; 40.01178990 
 -85.25821662; 40.01175971 
 -85.25817662; 40.01202574 
 -85.25813663; 40.01229178 
 -85.25809664; 40.01255782 
 -85.25805664; 40.01282386 
 -85.25801665; 40.01308990 
 -85.25766433; 40.01305970 
 -85.25762434; 40.01332574 
 -85.25727202; 40.01329554 
 -85.25691970; 40.01326533 
 -85.25656738; 40.01323513 
 -85.25621507; 40.01320492 
 -85.25617506; 40.01347096 
 -85.25582275; 40.01344076 
 -85.25547043; 40.01341055 
 -85.25543043; 40.01367659 
 -85.25507811; 40.01364638 
 -85.25472579; 40.01361617 
 -85.25468578; 40.01388221 
 -85.25433346; 40.01385200 
 -85.25398114; 40.01382179 
 -85.25394113; 40.01408783 
 -85.25358881; 40.01405761 
 -85.25323649; 40.01402740 
 -85.25288417; 40.01399719 
 -85.25253185; 40.01396697 
 -85.25217954; 40.01393676 
 -85.25182722; 40.01390654 
 -85.25178720; 40.01417258 
 -85.25143488; 40.01414236 
 -85.25139486; 40.01440839 
 -85.25104254; 40.01437818 
 -85.25100252; 40.01464421 
 -85.25065020; 40.01461399 
 -85.25061017; 40.01488003 
 -85.25025785; 40.01484981 
 -85.25021783; 40.01511584 
 -85.24986550; 40.01508562 
 -85.24982548; 40.01535166 
 -85.24978545; 40.01561769 
 -85.24943313; 40.01558747 
 -85.24939310; 40.01585351 
 -85.24904077; 40.01582328 
 -85.24900074; 40.01608932 
 -85.24864842; 40.01605909 
 -85.24860838; 40.01632513 
 -85.24825606; 40.01629490 
 -85.24821602; 40.01656094 
 -85.24817599; 40.01682697 
 -85.24782366; 40.01679675 
 -85.24778363; 40.01706278 
 -85.24774359; 40.01732882 
 -85.24770356; 40.01759485 
 -85.24766352; 40.01786089 
 -85.24801586; 40.01789112 
 -85.24797582; 40.01815716 
 -85.24832816; 40.01818738 
 -85.24828813; 40.01845342 
 -85.24824809; 40.01871946 
 -85.24820806; 40.01898549 
 -85.24816803; 40.01925153 
 -85.24781568; 40.01922130 
 -85.24746334; 40.01919107 
 -85.24711100; 40.01916084 
 -85.24675866; 40.01913061 
 -85.24679870; 40.01886457 
 -85.24644636; 40.01883434 
 -85.24648640; 40.01856831 
 -85.24613406; 40.01853807 
 -85.24617410; 40.01827204 
 -85.24621414; 40.01800600 
 -85.24586180; 40.01797577 
 -85.24590184; 40.01770973 
 -85.24594189; 40.01744370 
 -85.24558955; 40.01741346 
 -85.24523722; 40.01738323 
 -85.24519718; 40.01764926 
 -85.24484484; 40.01761903 
 -85.24449251; 40.01758879 
 -85.24414018; 40.01755855 
 -85.24378784; 40.01752831 
 -85.24343551; 40.01749807 
 -85.24308318; 40.01746783 
 -85.24273085; 40.01743759 
 -85.24237851; 40.01740734 
 -85.24233846; 40.01767338 
 -85.24198613; 40.01764313 
 -85.24163379; 40.01761289 
 -85.24159374; 40.01787892 
 -85.24124140; 40.01784867 
 -85.24120134; 40.01811471 
 -85.24116128; 40.01838074 
 -85.24112122; 40.01864678 
 -85.24108116; 40.01891281 
 -85.24104110; 40.01917884 
 -85.24100104; 40.01944488 
 -85.24064870; 40.01941463 
 -85.24060864; 40.01968066 
 -85.24025630; 40.01965042 
 -85.23990396; 40.01962016 
 -85.23986389; 40.01988620 
 -85.23951155; 40.01985595 
 -85.23915921; 40.01982569 
 -85.23911914; 40.02009173 
 -85.23876679; 40.02006147 
 -85.23841445; 40.02003122 
 -85.23837438; 40.02029725 
 -85.23802204; 40.02026700 
 -85.23798196; 40.02053303 
 -85.23762962; 40.02050277 
 -85.23758954; 40.02076881 
 -85.23723720; 40.02073855 
 -85.23688485; 40.02070829 
 -85.23684478; 40.02097432 
 -85.23649243; 40.02094406 
 -85.23614008; 40.02091380 
 -85.23578774; 40.02088354 
 -85.23574766; 40.02114957 
 -85.23539531; 40.02111931 
 -85.23504296; 40.02108905 
 -85.23469062; 40.02105878 
 -85.23433827; 40.02102852 
 -85.23429818; 40.02129455 
 -85.23394584; 40.02126428 
 -85.23359349; 40.02123401 
 -85.23324114; 40.02120374 
 -85.23288880; 40.02117347 
 -85.23253645; 40.02114320 
 -85.23218410; 40.02111293 
 -85.23214401; 40.02137896 
 -85.23179166; 40.02134869 
 -85.23143932; 40.02131841 
 -85.23108697; 40.02128814 
 -85.23073463; 40.02125786 
 -85.23038228; 40.02122759 
 -85.23034218; 40.02149362 
 -85.22998983; 40.02146334 
 -85.22963749; 40.02143306 
 -85.22967759; 40.02116703 
 -85.22932524; 40.02113675 
 -85.22936535; 40.02087072 
 -85.22901301; 40.02084044 
 -85.22866066; 40.02081015 
 -85.22870077; 40.02054412 
 -85.22834843; 40.02051384 
 -85.22838854; 40.02024781 
 -85.22842865; 40.01998178 
 -85.22878099; 40.02001206 
 -85.22882109; 40.01974603 
 -85.22886120; 40.01948000 
 -85.22921353; 40.01951028 
 -85.22925364; 40.01924425 
 -85.22960597; 40.01927453 
 -85.22964608; 40.01900850 
 -85.22968618; 40.01874247 
 -85.23003851; 40.01877275 
 -85.23007861; 40.01850672 
 -85.23043095; 40.01853700 
 -85.23047104; 40.01827097 
 -85.23051114; 40.01800494 
 -85.23086347; 40.01803521 
 -85.23090357; 40.01776918 
 -85.23094367; 40.01750315 
 -85.23098377; 40.01723712 
 -85.23063144; 40.01720684 
 -85.23067154; 40.01694081 
 -85.23071163; 40.01667478 
 -85.23075173; 40.01640875 
 -85.23039941; 40.01637848 
 -85.23004709; 40.01634820 
 -85.22969477; 40.01631792 
 -85.22934245; 40.01628764 
 -85.22899013; 40.01625736 
 -85.22895002; 40.01652339 
 -85.22859770; 40.01649311 
 -85.22824538; 40.01646282 
 -85.22789306; 40.01643254 
 -85.22754074; 40.01640225 
 -85.22718842; 40.01637197 
 -85.22683610; 40.01634168 
 -85.22648378; 40.01631139 
 -85.22613146; 40.01628110 
 -85.22577914; 40.01625081 
 -85.22542682; 40.01622052 
 -85.22507450; 40.01619023 
 -85.22472219; 40.01615994 
 -85.22436987; 40.01612964 
 -85.22401755; 40.01609935 
 -85.22397743; 40.01636538 
 -85.22362511; 40.01633508 
 -85.22327279; 40.01630478 
 -85.22292047; 40.01627449 
 -85.22256816; 40.01624419 
 -85.22252803; 40.01651022 
 -85.22217571; 40.01647992 
 -85.22213558; 40.01674594 
 -85.22178326; 40.01671564 
 -85.22143094; 40.01668534 
 -85.22139081; 40.01695137 
 -85.22103849; 40.01692106 
 -85.22107862; 40.01665504 
 -85.22072630; 40.01662473 
 -85.22076644; 40.01635871 
 -85.22041412; 40.01632840 
 -85.22045426; 40.01606237 
 -85.22049439; 40.01579635 
 -85.22053453; 40.01553032 
 -85.22057466; 40.01526429 
 -85.22061479; 40.01499826 
 -85.22065493; 40.01473224 
 -85.22069506; 40.01446621 
 -85.22073519; 40.01420018 
 -85.22038289; 40.01416988 
 -85.22042302; 40.01390385 
 -85.22046316; 40.01363782 
 -85.22050329; 40.01337180 
 -85.22054342; 40.01310577 
 -85.22058356; 40.01283974 
 -85.22062369; 40.01257372 
 -85.22066382; 40.01230769 
 -85.22070395; 40.01204166 
 -85.22074409; 40.01177564 
 -85.22039179; 40.01174533 
 -85.22043192; 40.01147930 
 -85.22007963; 40.01144900 
 -85.22011976; 40.01118297 
 -85.21976747; 40.01115266 
 -85.21980761; 40.01088664 
 -85.21945532; 40.01085633 
 -85.21949545; 40.01059030 
 -85.21953559; 40.01032428 
 -85.21918330; 40.01029397 
 -85.21922344; 40.01002794 
 -85.21887115; 40.00999763 
 -85.21891129; 40.00973161 
 -85.21855901; 40.00970130 
 -85.21859915; 40.00943527 
 -85.21863928; 40.00916925 
 -85.21899156; 40.00919956 
 -85.21903170; 40.00893353 
 -85.21938398; 40.00896384 
 -85.21942412; 40.00869781 
 -85.21946425; 40.00843179 
 -85.21950439; 40.00816576 
 -85.21954452; 40.00789973 
 -85.21958465; 40.00763371 
 -85.21962479; 40.00736768 
 -85.21927251; 40.00733738 
 -85.21931265; 40.00707135 
 -85.21935278; 40.00680532 
 -85.21900051; 40.00677501 
 -85.21904065; 40.00650899 
 -85.21868838; 40.00647868 
 -85.21872852; 40.00621265 
 -85.21876865; 40.00594663 
 -85.21841639; 40.00591632 
 -85.21845653; 40.00565029 
 -85.21810426; 40.00561998 
 -85.21806412; 40.00588601 
 -85.21771186; 40.00585569 
 -85.21735959; 40.00582538 
 -85.21731945; 40.00609141 
 -85.21696719; 40.00606109 
 -85.21692705; 40.00632712 
 -85.21657478; 40.00629680 
 -85.21622251; 40.00626648 
 -85.21587025; 40.00623617 
 -85.21551798; 40.00620585 
 -85.21516572; 40.00617553 
 -85.21481345; 40.00614521 
 -85.21485360; 40.00587918 
 -85.21450134; 40.00584886 
 -85.21414908; 40.00581854 
 -85.21379681; 40.00578822 
 -85.21383697; 40.00552219 
 -85.21348471; 40.00549187 
 -85.21313245; 40.00546154 
 -85.21317260; 40.00519552 
 -85.21282034; 40.00516519 
 -85.21286050; 40.00489917 
 -85.21250824; 40.00486884 
 -85.21254840; 40.00460282 
 -85.21219614; 40.00457249 
 -85.21223630; 40.00430647 
 -85.21258856; 40.00433680 
